File,Block,Trial_Block,Trial_Total,Subj,Order,Perturb_Var,Perturb_Dir,Cursor_Error,Target_Deg,EE_Baseline_mean,EE_Baseline_corrected,Target,Trial_Target,Endpoint_X,Endpoint_Y,Endpoint_Error,Appl_Perturb,Endpoint_Error_Mean,MT,RT,Max_Vel
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,82,202,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,2,,,,0,-4.5168,0.73,0.03,0.30696
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,83,203,1,Gen_first,12° Variance,CCW,1.9073,-120,-2.3795,0.4722,9,3,-0.051461,0.16796,-1.9073,0,-4.5168,0.18,0.68,0.32248
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,84,204,1,Gen_first,12° Variance,CCW,-0.39997,-120,-2.3795,2.77947,9,4,-0.052342,0.17027,0.39997,0,-4.5168,0.575,0.155,0.26972
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,85,205,1,Gen_first,12° Variance,CCW,4.5579,-120,-2.3795,-2.1784,9,5,-0.049899,0.16563,-4.5579,0,-4.5168,0.245,0.625,0.33654
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,86,206,1,Gen_first,12° Variance,CCW,6.6578,-120,-2.3795,-4.2783,9,6,-0.049007,0.16353,-6.6578,0,-4.5168,0.13,0.72,0.30774
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,87,207,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,7,,,,0,-4.5168,0.66,0.005,0.36237
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,88,208,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,8,,,,0,-4.5168,0.81,0.03,0.41261
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,89,209,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,9,,,,0,-4.5168,0,0.005,0
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,90,210,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,10,,,,0,-4.5168,0.765,0.005,0.3338
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,91,211,1,Gen_first,12° Variance,CCW,5.7541,-90,-4.4568,-1.2973,10,1,-0.059982,0.19396,-5.7541,0,-1.6283,0.34,0.005,0.42414
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,92,212,1,Gen_first,12° Variance,CCW,5.0024,-90,-4.4568,-0.545599999999999,10,2,-0.060492,0.19471,-5.0024,0,-1.6283,0.33,0.14,0.4375
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,93,213,1,Gen_first,12° Variance,CCW,5.2121,-90,-4.4568,-0.7553,10,3,-0.060065,0.19452,-5.2121,0,-1.6283,0.325,0.005,0.45763
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,94,214,1,Gen_first,12° Variance,CCW,-2.1583,-90,-4.4568,6.6151,10,4,-0.060467,0.20228,2.1583,0,-1.6283,0.465,0.005,0.29613
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,95,215,1,Gen_first,12° Variance,CCW,1.4858,-90,-4.4568,2.971,10,5,-0.060834,0.19842,-1.4858,0,-1.6283,0.38,0.005,0.34912
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,96,216,1,Gen_first,12° Variance,CCW,3.6579,-90,-4.4568,0.7989,10,6,-0.061185,0.19609,-3.6579,0,-1.6283,0.05,0.67,0.317
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,97,217,1,Gen_first,12° Variance,CCW,-5.8716,-90,-4.4568,10.3284,10,7,-0.060541,0.20623,5.8716,0,-1.6283,0.5,0.005,0.32956
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,98,218,1,Gen_first,12° Variance,CCW,6.3303,-90,-4.4568,-1.8735,10,8,-0.05976,0.19337,-6.3303,0,-1.6283,0.415,0.005,0.3735
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,99,219,1,Gen_first,12° Variance,CCW,-1.5302,-90,-4.4568,5.987,10,9,-0.061137,0.20163,1.5302,0,-1.6283,0.21,0.555,0.38495
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,100,220,1,Gen_first,12° Variance,CCW,-1.5997,-90,-4.4568,6.0565,10,10,-0.061085,0.20171,1.5997,0,-1.6283,0.41,0.005,0.31929
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,101,221,1,Gen_first,12° Variance,CCW,3.5337,-60,-2.2569,-1.2768,11,1,-0.054283,0.22702,-3.5337,0,-0.77525,0.5,0.005,0.26437
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,102,222,1,Gen_first,12° Variance,CCW,-0.8409,-60,-2.2569,3.0978,11,2,-0.052058,0.23108,0.8409,0,-0.77525,0.415,0.005,0.32143
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,103,223,1,Gen_first,12° Variance,CCW,-2.2164,-60,-2.2569,4.4733,11,3,-0.05141,0.2324,2.2164,0,-0.77525,0.45,0.04,0.31262
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,104,224,1,Gen_first,12° Variance,CCW,,-60,-2.2569,,11,4,,,,0,-0.77525,0.765,0.195,0.32731
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,105,225,1,Gen_first,12° Variance,CCW,,-60,-2.2569,,11,5,,,,0,-0.77525,0.915,0.035,0.31205
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,106,226,1,Gen_first,12° Variance,CCW,3.2399,-60,-2.2569,-0.983,11,6,-0.054193,0.22733,-3.2399,0,-0.77525,0.44,0.005,0.35772
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,107,227,1,Gen_first,12° Variance,CCW,,-60,-2.2569,,11,7,,,,0,-0.77525,0.845,0.065,0.31468
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,108,228,1,Gen_first,12° Variance,CCW,3.6312,-60,-2.2569,-1.3743,11,8,-0.054857,0.22719,-3.6312,0,-0.77525,0.21,0.825,0.3801
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,109,229,1,Gen_first,12° Variance,CCW,,-60,-2.2569,,11,9,,,,0,-0.77525,0,0.005,0
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,110,230,1,Gen_first,12° Variance,CCW,-2.696,-60,-2.2569,4.9529,11,10,-0.050822,0.23262,2.696,0,-0.77525,0.18,0.585,0.35731
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,111,231,1,Gen_first,12° Variance,CCW,8.7508,-30,-3.6588,-5.092,12,1,-0.038578,0.24807,-8.7508,0,-2.516,0.275,0.02,0.48898
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,112,232,1,Gen_first,12° Variance,CCW,0.021501,-30,-3.6588,3.637299,12,2,-0.030021,0.25195,-0.021501,0,-2.516,0.405,0.005,0.35566
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,113,233,1,Gen_first,12° Variance,CCW,0.96043,-30,-3.6588,2.69837,12,3,-0.031207,0.25202,-0.96043,0,-2.516,0.315,0.005,0.40284
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,114,234,1,Gen_first,12° Variance,CCW,3.3173,-30,-3.6588,0.3415,12,4,-0.033778,0.25139,-3.3173,0,-2.516,0.295,0.62,0.35649
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,115,235,1,Gen_first,12° Variance,CCW,3.8795,-30,-3.6588,-0.2207,12,5,-0.033541,0.24995,-3.8795,0,-2.516,0.48,0.045,0.32153
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,116,236,1,Gen_first,12° Variance,CCW,,-30,-3.6588,,12,6,,,,0,-2.516,0.695,0.005,0.3042
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,117,237,1,Gen_first,12° Variance,CCW,1.7042,-30,-3.6588,1.9546,12,7,-0.032361,0.25239,-1.7042,0,-2.516,0.405,0.005,0.3325
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,118,238,1,Gen_first,12° Variance,CCW,-0.027723,-30,-3.6588,3.686523,12,8,-0.030364,0.25265,0.027723,0,-2.516,0.2,0.735,0.34484
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,119,239,1,Gen_first,12° Variance,CCW,,-30,-3.6588,,12,9,,,,0,-2.516,0,0.005,0
San_Pilot_S01_2Familiarisation_SubjData,Familiarisation,120,240,1,Gen_first,12° Variance,CCW,1.5217,-30,-3.6588,2.1371,12,10,-0.032096,0.25233,-1.5217,0,-2.516,0.375,0.005,0.38846
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,1,241,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,1,,,,0,-1.5338,0,0.005,0
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,2,242,1,Gen_first,12° Variance,CCW,-2.9049,0,-1.5338,4.4387,1,2,0.0031177,0.26144,2.9049,0,-1.5338,0.3,0.005,0.50398
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,3,243,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,3,,,,0,-1.5338,0.965,0.005,0.31945
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,4,244,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,4,,,,0,-1.5338,0,0.005,0
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,5,245,1,Gen_first,12° Variance,CCW,5.9725,0,-1.5338,-4.4387,1,5,-0.0063148,0.26036,-5.9725,0,-1.5338,0.315,0.005,0.43844
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,6,246,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,6,,,,0,-1.5338,0,0.005,0
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,7,247,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,7,,,,0,-1.5338,0.845,0.12,0.40928
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,8,248,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,8,,,,0,-1.5338,0,0.005,0
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,9,249,1,Gen_first,12° Variance,CCW,-5.9715,30,-2.4823,8.4538,2,1,0.036061,0.24969,5.9715,0,-2.4823,0.31,0.01,0.46029
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,10,250,1,Gen_first,12° Variance,CCW,8.2018,30,-2.4823,-5.7195,2,2,0.022376,0.25595,-8.2018,0,-2.4823,0.34,0.025,0.39726
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,11,251,1,Gen_first,12° Variance,CCW,3.7526,30,-2.4823,-1.2703,2,3,0.026963,0.25468,-3.7526,0,-2.4823,0.43,0.005,0.319
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,12,252,1,Gen_first,12° Variance,CCW,,30,-2.4823,,2,4,,,,0,-2.4823,0.015,0.005,0.15698
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,13,253,1,Gen_first,12° Variance,CCW,,30,-2.4823,,2,5,,,,0,-2.4823,0.695,0.005,0.54636
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,14,254,1,Gen_first,12° Variance,CCW,1.3667,30,-2.4823,1.1156,2,6,0.028823,0.25279,-1.3667,0,-2.4823,0.32,0.055,0.45809
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,15,255,1,Gen_first,12° Variance,CCW,,30,-2.4823,,2,7,,,,0,-2.4823,0.13,0.025,0.0032637
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,16,256,1,Gen_first,12° Variance,CCW,5.0619,30,-2.4823,-2.5796,2,8,0.02574,0.25536,-5.0619,0,-2.4823,0.39,0.02,0.37803
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,17,257,1,Gen_first,12° Variance,CCW,4.0585,60,-2.2399,-1.8186,3,1,0.050594,0.2342,-4.0585,0,-2.2399,0.395,0.25,0.36348
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,18,258,1,Gen_first,12° Variance,CCW,-1.2003,60,-2.2399,3.4402,3,2,0.053997,0.22968,1.2003,0,-2.2399,0.415,0.005,0.35062
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,19,259,1,Gen_first,12° Variance,CCW,1.1002,60,-2.2399,1.1397,3,3,0.052833,0.23187,-1.1002,0,-2.2399,0.4,0.02,0.37962
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,20,260,1,Gen_first,12° Variance,CCW,,60,-2.2399,,3,4,,,,0,-2.2399,0.7,0.005,0.44232
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,21,261,1,Gen_first,12° Variance,CCW,4.6164,60,-2.2399,-2.3765,3,5,0.049695,0.2343,-4.6164,0,-2.2399,0.36,0.005,0.36897
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,22,262,1,Gen_first,12° Variance,CCW,2.3355,60,-2.2399,-0.0956000000000001,3,6,0.05076,0.23213,-2.3355,0,-2.2399,0.27,0.455,0.52275
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,23,263,1,Gen_first,12° Variance,CCW,2.5292,60,-2.2399,-0.2893,3,7,0.051464,0.23282,-2.5292,0,-2.2399,0.285,0.56,0.38342
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,24,264,1,Gen_first,12° Variance,CCW,,60,-2.2399,,3,8,,,,0,-2.2399,0.695,0.015,0.36222
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,25,265,1,Gen_first,12° Variance,CCW,-0.25038,90,1.1615,-0.91112,4,1,0.061458,0.19973,0.25038,0,1.1615,0.38,0.005,0.35849
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,26,266,1,Gen_first,12° Variance,CCW,-3.7284,90,1.1615,2.5669,4,2,0.060066,0.19609,3.7284,0,1.1615,0.245,0.53,0.50972
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,27,267,1,Gen_first,12° Variance,CCW,,90,1.1615,,4,3,,,,0,1.1615,0.675,0.005,0.3285
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,28,268,1,Gen_first,12° Variance,CCW,-2.328,90,1.1615,1.1665,4,4,0.060045,0.19756,2.328,0,1.1615,0.305,0.005,0.46605
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,29,269,1,Gen_first,12° Variance,CCW,-1.595,90,1.1615,0.4335,4,5,0.061772,0.19828,1.595,0,1.1615,0.28,0.57,0.4672
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,30,270,1,Gen_first,12° Variance,CCW,0.7845,90,1.1615,-1.946,4,6,0.060062,0.20082,-0.7845,0,1.1615,0.495,0.005,0.3358
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,31,271,1,Gen_first,12° Variance,CCW,-1.4915,90,1.1615,0.33,4,7,0.060345,0.19843,1.4915,0,1.1615,0.43,0.005,0.33312
San_Pilot_S01_3Baseline_NFB_SubjData,Baseline_NFB,32,272,1,Gen_first,12° Variance,CCW,0.47794,90,1.1615,-1.63944,4,8,0.061199,0.20051,-0.47794,0,1.1615,0.19,0.655,0.33377
